login_streak,posts_created,comments_written,upvotes_received,quizzes_completed,buddies_messaged,karma_spent,karma_earned,spam,surprise_unlocked,reward_karma,reason,rarity,box_type,status
8,6,5,10,1,7,5,42,False,True,37,login_streak+quizzes_completed,legendary,streak,delivered
3,7,4,11,2,5,22,30,False,True,8,no_reason,common,social,delivered
1,6,3,1,1,2,18,51,False,True,33,posts_created+login_streak,rare,comeback,delivered
5,8,11,9,3,7,24,29,False,True,5,no_reason,common,social,delivered
3,6,20,15,9,15,25,52,False,True,27,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,0,10,15,1,4,15,23,False,True,8,login_streak+quizzes_completed,common,streak,delivered
9,0,5,15,3,6,6,18,False,True,12,login_streak+quizzes_completed,rare,streak,delivered
3,15,4,19,8,14,43,51,False,True,8,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,10,10,6,3,4,20,25,False,True,5,no_reason,common,social,delivered
10,10,0,10,2,10,10,19,False,True,9,login_streak+quizzes_completed,rare,streak,delivered
6,5,4,1,3,3,17,23,False,True,6,login_streak+quizzes_completed,rare,streak,delivered
5,6,3,6,3,7,2,14,False,True,12,posts_created,common,mystery,delivered
3,8,12,7,3,7,20,28,False,True,8,no_reason,common,social,delivered
1,2,4,0,2,0,18,74,False,True,56,posts_created+login_streak,rare,comeback,delivered
5,6,5,17,2,4,6,21,False,True,15,upvotes_received,rare,engagement,delivered
9,0,7,15,5,2,13,39,False,True,26,login_streak+quizzes_completed,legendary,streak,delivered
5,8,4,14,2,4,24,29,False,True,5,no_reason,common,social,delivered
3,4,7,22,0,12,17,44,False,True,27,upvotes_received,legendary,engagement,delivered
0,10,11,7,3,5,23,29,False,True,6,no_reason,common,social,delivered
1,8,3,6,2,7,29,65,False,True,36,posts_created+karma_earned,rare,mystery,delivered
10,12,13,17,8,9,13,52,False,True,39,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
9,1,1,7,1,6,33,44,False,True,11,login_streak+quizzes_completed,rare,streak,delivered
4,7,2,3,2,7,3,17,False,True,14,posts_created+karma_earned,common,mystery,delivered
0,0,3,1,2,3,13,42,True,False,0,spam,,,missed
8,13,5,25,10,12,47,73,False,True,26,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,2,14,12,2,5,10,21,False,True,11,upvotes_received,common,engagement,delivered
6,10,10,15,3,12,4,34,False,True,30,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
10,8,17,18,2,5,46,66,False,True,20,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,7,13,8,3,10,22,29,False,True,7,no_reason,common,social,delivered
7,5,5,2,5,10,12,60,False,True,48,login_streak+quizzes_completed,rare,streak,delivered
4,5,5,12,1,8,13,19,False,True,6,login_streak+quizzes_completed,common,streak,delivered
1,2,4,3,2,3,15,63,False,True,48,posts_created+login_streak,rare,comeback,delivered
5,6,6,14,3,13,10,26,False,True,16,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,1,1,2,0,1,5,6,False,False,1,low_karma_diff,,,missed
1,9,3,4,2,5,39,80,False,True,41,posts_created+login_streak,rare,comeback,delivered
4,6,8,14,3,4,20,26,False,True,6,no_reason,common,social,delivered
10,5,7,17,6,9,11,58,False,True,47,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,2,20,30,3,7,10,23,False,True,13,upvotes_received,legendary,engagement,delivered
1,2,2,1,0,1,6,6,False,False,0,low_karma_diff,,,missed
3,6,16,27,1,3,33,60,False,True,27,upvotes_received,legendary,engagement,delivered
7,9,4,6,4,5,15,53,False,True,38,login_streak+quizzes_completed,rare,streak,delivered
6,2,6,0,2,0,44,57,False,True,13,login_streak+quizzes_completed,rare,streak,delivered
1,6,12,14,2,9,21,28,False,True,7,no_reason,common,social,delivered
3,5,13,30,0,14,30,76,False,True,46,upvotes_received,legendary,engagement,delivered
9,2,7,13,5,8,57,78,False,True,21,login_streak+quizzes_completed,legendary,streak,delivered
10,13,3,17,9,6,31,78,False,True,47,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
6,10,17,25,8,11,10,43,False,True,33,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
5,4,4,8,3,0,37,48,False,True,11,posts_created+karma_earned,common,mystery,delivered
3,5,6,13,3,10,20,25,False,True,5,no_reason,common,social,delivered
1,3,5,4,2,5,3,19,False,True,16,posts_created+login_streak,common,comeback,delivered
3,0,20,30,3,7,33,38,False,True,5,upvotes_received,legendary,engagement,delivered
0,8,0,10,0,2,26,62,False,True,36,posts_created+karma_earned,rare,mystery,delivered
1,5,4,8,2,5,22,29,False,True,7,no_reason,common,social,delivered
5,3,19,25,3,9,12,63,False,True,51,upvotes_received,legendary,engagement,delivered
3,9,4,20,4,4,5,56,False,True,51,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,0,19,10,3,11,13,27,False,True,14,upvotes_received,common,engagement,delivered
4,15,9,18,3,8,19,56,False,True,37,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,3,4,2,2,1,9,62,False,True,53,posts_created+karma_earned,rare,mystery,delivered
0,9,11,15,3,9,20,25,False,True,5,no_reason,common,social,delivered
1,0,8,16,2,3,13,26,False,True,13,upvotes_received,rare,engagement,delivered
1,5,5,1,1,5,23,70,False,True,47,posts_created+login_streak,rare,comeback,delivered
7,4,2,10,1,6,4,40,False,True,36,login_streak+quizzes_completed,rare,streak,delivered
7,7,8,12,4,1,5,43,False,True,38,login_streak+quizzes_completed,rare,streak,delivered
4,0,4,2,1,5,18,35,True,False,0,spam,,,missed
3,5,6,25,2,5,54,68,False,True,14,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,10,6,7,3,5,21,27,False,True,6,no_reason,common,social,delivered
1,4,3,0,3,7,29,42,False,True,13,posts_created+karma_earned,common,mystery,delivered
4,10,3,9,2,6,40,80,False,True,40,login_streak+quizzes_completed,common,streak,delivered
1,4,5,26,2,9,16,48,False,True,32,upvotes_received,legendary,engagement,delivered
0,0,4,4,0,2,5,5,False,False,0,low_karma_diff,,,missed
8,5,5,23,6,4,30,67,False,True,37,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,7,2,2,2,2,34,53,False,True,19,posts_created+login_streak,common,comeback,delivered
6,8,3,9,2,10,24,41,False,True,17,login_streak+quizzes_completed,rare,streak,delivered
0,3,12,22,3,6,36,43,False,True,7,upvotes_received,legendary,engagement,delivered
2,1,4,1,0,1,8,10,False,False,2,low_karma_diff,,,missed
5,10,8,4,0,2,40,74,False,True,34,posts_created+karma_earned,rare,mystery,delivered
6,5,12,15,2,6,58,73,False,True,15,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,5,7,22,2,4,11,60,False,True,49,upvotes_received,legendary,engagement,delivered
4,6,8,14,4,9,19,40,False,True,21,login_streak+quizzes_completed,common,streak,delivered
3,9,9,14,2,7,23,28,False,True,5,no_reason,common,social,delivered
4,7,10,10,0,6,21,73,False,True,52,posts_created+karma_earned,rare,mystery,delivered
1,10,5,0,1,1,6,14,False,True,8,posts_created+login_streak,common,comeback,delivered
1,1,4,5,0,2,7,8,False,False,1,low_karma_diff,,,missed
0,2,5,10,1,7,31,40,False,True,9,upvotes_received,common,engagement,delivered
10,5,19,16,5,11,28,67,False,True,39,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,10,5,6,3,5,42,54,False,True,12,posts_created+karma_earned,common,mystery,delivered
1,9,10,11,3,9,21,28,False,True,7,no_reason,common,social,delivered
2,5,7,20,1,12,17,27,False,True,10,upvotes_received,legendary,engagement,delivered
3,1,13,16,0,8,9,73,False,True,64,upvotes_received,rare,engagement,delivered
1,7,5,5,2,4,14,39,False,True,25,posts_created+login_streak,rare,comeback,delivered
5,4,9,15,0,10,6,34,False,True,28,upvotes_received,rare,engagement,delivered
0,6,9,7,2,4,22,29,False,True,7,no_reason,common,social,delivered
10,8,1,15,3,7,17,30,False,True,13,login_streak+quizzes_completed,rare,streak,delivered
7,7,10,9,1,4,55,67,False,True,12,login_streak+quizzes_completed,rare,streak,delivered
5,2,8,7,0,1,23,62,False,True,39,posts_created+karma_earned,rare,mystery,delivered
0,1,0,4,0,2,3,7,False,False,4,low_karma_diff,,,missed
10,0,10,6,5,2,25,37,False,True,12,login_streak+quizzes_completed,rare,streak,delivered
0,5,9,1,2,1,13,28,False,True,15,posts_created+karma_earned,common,mystery,delivered
3,1,8,1,1,3,22,31,False,True,9,posts_created+karma_earned,common,mystery,delivered
1,7,4,1,1,2,21,52,False,True,31,posts_created+login_streak,rare,comeback,delivered
0,1,0,2,0,1,1,5,False,False,4,low_karma_diff,,,missed
3,1,0,1,3,2,18,33,True,False,0,spam,,,missed
3,9,7,5,2,10,24,29,False,True,5,no_reason,common,social,delivered
3,8,13,12,2,7,20,26,False,True,6,no_reason,common,social,delivered
8,10,9,17,6,14,17,41,False,True,24,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,5,7,28,0,4,23,28,False,True,5,upvotes_received,legendary,engagement,delivered
9,9,10,13,4,1,8,59,False,True,51,login_streak+quizzes_completed,legendary,streak,delivered
7,8,3,22,2,3,34,49,False,True,15,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,0,2,1,0,0,9,10,False,False,1,low_karma_diff,,,missed
4,4,6,13,2,8,24,29,False,True,5,no_reason,common,social,delivered
4,3,9,30,1,12,41,56,False,True,15,upvotes_received,legendary,engagement,delivered
1,3,4,2,2,5,2,40,False,True,38,posts_created+login_streak,rare,comeback,delivered
5,7,3,2,2,9,11,21,False,True,10,login_streak+quizzes_completed,common,streak,delivered
2,10,10,1,2,7,15,26,False,True,11,posts_created+karma_earned,common,mystery,delivered
2,9,14,13,3,4,21,26,False,True,5,no_reason,common,social,delivered
3,9,9,9,1,0,19,48,False,True,29,posts_created+karma_earned,rare,mystery,delivered
0,3,10,7,1,7,5,65,False,True,60,posts_created+karma_earned,rare,mystery,delivered
2,10,11,7,3,10,21,27,False,True,6,no_reason,common,social,delivered
3,6,20,19,2,7,11,37,False,True,26,upvotes_received,rare,engagement,delivered
10,9,8,7,3,3,19,66,False,True,47,login_streak+quizzes_completed,legendary,streak,delivered
4,5,9,3,1,6,6,59,False,True,53,login_streak+quizzes_completed,common,streak,delivered
0,7,8,15,3,10,20,25,False,True,5,no_reason,common,social,delivered
1,2,4,3,0,2,8,9,False,False,1,low_karma_diff,,,missed
1,7,3,4,1,0,9,18,False,True,9,posts_created+login_streak,common,comeback,delivered
6,2,2,12,5,3,9,51,False,True,42,login_streak+quizzes_completed,rare,streak,delivered
1,0,3,1,0,1,8,9,False,False,1,low_karma_diff,,,missed
10,11,13,16,2,9,40,59,False,True,19,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,10,1,5,1,1,11,33,False,True,22,posts_created+login_streak,rare,comeback,delivered
1,3,0,4,0,4,59,66,True,False,0,spam,,,missed
1,2,4,0,1,3,3,53,False,True,50,posts_created+login_streak,rare,comeback,delivered
0,5,4,14,2,4,20,27,False,True,7,no_reason,common,social,delivered
0,3,6,3,2,1,7,12,False,True,5,posts_created,common,mystery,delivered
7,1,4,4,1,7,53,74,False,True,21,login_streak+quizzes_completed,rare,streak,delivered
3,1,7,4,3,1,57,69,False,True,12,posts_created+karma_earned,common,mystery,delivered
2,7,13,11,3,4,24,30,False,True,6,no_reason,common,social,delivered
2,0,8,18,3,13,9,21,False,True,12,upvotes_received,rare,engagement,delivered
5,8,17,25,6,7,27,54,False,True,27,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,3,10,3,0,4,46,76,False,True,30,posts_created+karma_earned,rare,mystery,delivered
1,1,3,0,0,2,7,9,False,False,2,low_karma_diff,,,missed
1,9,2,1,2,4,2,63,False,True,61,posts_created+login_streak,rare,comeback,delivered
4,4,10,11,3,7,20,27,False,True,7,no_reason,common,social,delivered
1,5,3,4,2,1,0,29,False,True,29,posts_created+login_streak,rare,comeback,delivered
1,9,1,0,2,5,56,75,False,True,19,posts_created+login_streak,common,comeback,delivered
3,6,8,23,6,3,11,57,False,True,46,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,2,13,13,2,4,29,68,False,True,39,upvotes_received,common,engagement,delivered
3,15,12,18,4,10,22,28,False,True,6,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
10,13,16,24,5,4,10,31,False,True,21,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
10,12,19,10,5,5,24,60,False,True,36,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,6,8,20,4,9,7,30,False,True,23,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
7,11,15,12,9,10,16,41,False,True,25,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
2,2,1,5,0,2,7,10,False,False,3,low_karma_diff,,,missed
4,8,15,10,2,9,24,30,False,True,6,no_reason,common,social,delivered
7,7,16,13,4,12,15,61,False,True,46,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,10,4,13,3,8,21,27,False,True,6,no_reason,common,social,delivered
3,2,9,10,1,1,8,76,False,True,68,posts_created+karma_earned,rare,mystery,delivered
3,11,16,16,7,6,28,49,False,True,21,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,10,6,1,3,1,22,30,False,True,8,posts_created+karma_earned,common,mystery,delivered
0,3,10,13,2,7,20,27,False,True,7,no_reason,common,social,delivered
6,10,11,25,2,5,7,51,False,True,44,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,4,4,5,1,2,28,47,False,True,19,posts_created+login_streak,common,comeback,delivered
4,7,4,14,3,5,21,26,False,True,5,no_reason,common,social,delivered
0,3,10,27,1,7,58,71,False,True,13,upvotes_received,legendary,engagement,delivered
5,3,10,30,1,7,8,24,False,True,16,upvotes_received,legendary,engagement,delivered
1,0,3,1,0,0,3,6,False,False,3,low_karma_diff,,,missed
1,2,4,3,0,1,4,6,False,False,2,low_karma_diff,,,missed
3,10,13,18,6,3,8,74,False,True,66,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,15,9,8,4,7,9,64,False,True,55,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,5,5,1,1,2,28,37,False,True,9,posts_created+login_streak,common,comeback,delivered
3,1,17,24,2,3,15,31,False,True,16,upvotes_received,legendary,engagement,delivered
2,2,2,3,0,2,3,5,False,False,2,low_karma_diff,,,missed
0,1,3,3,0,0,5,6,False,False,1,low_karma_diff,,,missed
5,1,15,15,2,14,36,68,False,True,32,upvotes_received,rare,engagement,delivered
1,1,6,7,3,1,7,71,False,True,64,posts_created+karma_earned,rare,mystery,delivered
8,1,0,1,2,0,18,38,False,True,20,login_streak+quizzes_completed,legendary,streak,delivered
9,13,16,17,4,12,16,68,False,True,52,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,4,3,4,1,2,52,52,True,False,0,spam,,,missed
0,2,2,1,0,0,4,6,False,False,2,low_karma_diff,,,missed
4,6,12,7,2,5,20,29,False,True,9,no_reason,common,social,delivered
0,7,9,6,2,4,12,56,False,True,44,posts_created+karma_earned,rare,mystery,delivered
4,1,17,19,2,11,25,53,False,True,28,upvotes_received,rare,engagement,delivered
0,2,8,1,1,3,5,11,False,True,6,posts_created,common,mystery,delivered
2,8,4,15,3,5,21,26,False,True,5,no_reason,common,social,delivered
6,8,5,8,5,2,7,18,False,True,11,login_streak+quizzes_completed,rare,streak,delivered
10,4,7,10,3,4,19,53,False,True,34,login_streak+quizzes_completed,legendary,streak,delivered
2,1,1,0,0,1,5,5,False,False,0,low_karma_diff,,,missed
5,7,6,12,3,4,20,25,False,True,5,no_reason,common,social,delivered
3,6,13,9,7,12,19,39,False,True,20,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,1,14,30,1,11,61,70,False,True,9,upvotes_received,legendary,engagement,delivered
4,3,4,1,5,4,37,50,True,False,0,spam,,,missed
3,3,7,23,0,11,46,79,False,True,33,upvotes_received,legendary,engagement,delivered
3,5,2,3,4,0,29,52,True,False,0,spam,,,missed
5,2,9,0,1,7,17,68,False,True,51,login_streak+quizzes_completed,common,streak,delivered
0,5,3,8,2,6,21,56,False,True,35,posts_created+karma_earned,rare,mystery,delivered
0,1,0,4,1,7,1,16,False,True,15,posts_created+karma_earned,common,mystery,delivered
4,4,2,2,3,3,14,59,False,True,45,posts_created+karma_earned,rare,mystery,delivered
1,10,3,1,2,3,18,25,False,True,7,posts_created+login_streak,common,comeback,delivered
1,6,3,1,1,2,44,56,False,True,12,posts_created+login_streak,common,comeback,delivered
5,2,3,5,2,0,17,76,False,True,59,posts_created+karma_earned,rare,mystery,delivered
3,7,7,5,3,5,20,28,False,True,8,no_reason,common,social,delivered
4,8,15,5,3,8,23,28,False,True,5,no_reason,common,social,delivered
9,8,3,24,10,15,21,39,False,True,18,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
2,8,10,5,1,1,3,51,False,True,48,posts_created+karma_earned,rare,mystery,delivered
1,8,3,0,1,3,11,75,False,True,64,posts_created+login_streak,rare,comeback,delivered
0,3,3,5,1,6,5,28,False,True,23,posts_created+karma_earned,common,mystery,delivered
7,0,7,15,5,5,51,72,False,True,21,login_streak+quizzes_completed,rare,streak,delivered
1,3,3,2,2,2,22,70,False,True,48,posts_created+login_streak,rare,comeback,delivered
0,4,6,4,1,7,2,14,False,True,12,posts_created,common,mystery,delivered
9,6,4,8,10,15,44,54,False,True,10,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
6,6,7,7,2,1,33,70,False,True,37,login_streak+quizzes_completed,rare,streak,delivered
0,2,2,1,0,1,10,10,False,False,0,low_karma_diff,,,missed
3,1,17,14,3,7,29,79,False,True,50,upvotes_received,common,engagement,delivered
1,7,5,5,2,2,3,45,False,True,42,posts_created+login_streak,rare,comeback,delivered
1,9,5,1,1,5,54,76,False,True,22,posts_created+login_streak,rare,comeback,delivered
8,5,9,10,5,7,41,76,False,True,35,login_streak+quizzes_completed,legendary,streak,delivered
